fdc_id;name;category;protein;phe;phe_source;fat;carbs;energy
168180;Черника, дикая, консервированная, в густом сиропе, слитая;Фрукты;0,56;14,0;calculated;0,34;28,30;107,0
168181;Персики, консервированные, в густом сиропе, слить;Фрукты;0,52;11,0;original;0,18;18,40;72,0
168182;Груши, консервированные, в густом сиропе, без жидкости;Фрукты;0,24;6,0;calculated;0,18;19,10;74,0
168183;Сливы, консервированные, в густом сиропе, без жидкости;Фрукты;0,44;11,0;calculated;0,14;23,10;89,0
168184;Мандарины (мандарины), консервированные, пакет сока, слить;Фрукты;0,75;18,8;calculated;0,04;9,41;38,0
168185;Нектар персиковый консервированный с добавлением аскорбиновой кислоты;Фрукты;0,21;5,2;calculated;0,51;11,90;50,0
168186;Нектар грушевый консервированный с добавлением аскорбиновой кислоты;Фрукты;0,11;2,8;calculated;0,01;15,80;60,0
168187;Сок ананасовый консервированный или бутилированный несладкий с добавлением аскорбиновой кислоты.;Фрукты;0,36;9,0;calculated;0,12;12,90;53,0
168188;Сок яблочный, замороженный концентрат, несладкий, неразбавленный, с добавлением аскорбиновой кислоты.;Фрукты;0,51;12,8;calculated;0,37;41,00;166,0
168189;Грейпфрутовый сок, белый, в бутылках, несладкий, OCEAN SPRAY;Яйца;0,54;27,0;calculated;0,64;7,51;37,0
168190;Джекфрут, консервированный, в упаковке сиропа;Фрукты;0,36;9,0;calculated;0,14;23,90;92,0
168191;Финики, меджул;Фрукты;1,81;48,0;original;0,15;75,00;277,0
168192;Дуриан, сырой или замороженный;Фрукты;1,47;36,8;calculated;5,33;27,10;147,0
168193;Ананас, сырой, традиционные сорта;Фрукты;0,55;13,8;calculated;0,13;11,80;45,0
168194;Ананас, сырой, очень сладкий сорт;Фрукты;0,53;13,2;calculated;0,11;13,50;51,0
168195;Клементины, сырые;Фрукты;0,85;21,2;calculated;0,15;12,00;47,0
168196;Нектар Гуанабана, консервированный;Фрукты;0,11;2,8;calculated;0,17;14,90;59,0
168197;Смесь сока, яблока и винограда с добавлением аскорбиновой кислоты;Фрукты;0,16;4,0;calculated;0,12;12,50;50,0
168198;Смесь соков, яблок, винограда и груш с добавлением аскорбиновой кислоты и кальция;Фрукты;0,17;4,2;calculated;0,12;13,00;52,0
168199;Плантаны, зеленые, жареные;Фрукты;1,50;37,5;calculated;11,80;49,20;309,0
168200;Подорожники, желтые, жареные, латиноамериканский ресторан;Фрукты;1,42;35,5;calculated;7,51;40,80;236,0
168201;Яблоки, сырые, красные вкусные, с кожицей (включая продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,27;7,0;original;0,20;14,10;59,0
168202;Яблоки сырые, золотистого цвета, с кожицей.;Фрукты;0,28;7,0;original;0,15;13,60;57,0
168203;Яблоки сырые, сорта Гренни Смит, с кожурой (включая продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,44;11,0;calculated;0,19;13,60;58,0
168204;Яблоки сырые, гала, с кожурой (включая продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,25;6,2;calculated;0,12;13,70;57,0
168205;Сок ананасовый консервированный неконцентрированный несладкий с добавлением витаминов А, С и Е.;Фрукты;0,36;9,0;calculated;0,14;12,20;50,0
168206;Фруктовый сок-смузи, NAKED JUICE, BLUE MACHINE;Фрукты;0,42;10,5;calculated;0,00;16,70;71,0
168207;Сок виноградный консервированный или бутилированный несладкий, с добавлением аскорбиновой кислоты и кальция.;Фрукты;0,37;12,0;original;0,13;14,80;62,0
168208;Смузи из фруктового сока, ОДВАЛЛА, ОРИГИНАЛЬНЫЙ СУПЕРФУД;Фрукты;0,63;15,8;calculated;0,36;11,50;50,0
168209;Малина замороженная красная несладкая;Фрукты;1,15;28,7;calculated;0,81;12,60;56,0
168210;Нектар гуавы с сукралозой, консервированный;Фрукты;0,30;7,5;calculated;0,07;13,30;48,0
168211;Киви, ZESPRI SunGold, сырой;Фрукты;1,02;25,5;calculated;0,28;15,80;63,0
168212;Смесь клюквенного сока, 100% сок, бутилированный, с добавлением витамина С и кальция.;Фрукты;0,27;6,8;calculated;0,12;10,90;45,0
168213;Фруктовый сок-смузи, ОДВАЛЛА, клубника-банан;Фрукты;0,50;12,5;calculated;0,32;11,00;48,0
168214;Фруктовый сок-смузи, NAKED JUICE, клубника-банан;Фрукты;0,48;12,0;calculated;0,27;11,70;50,0
168215;Подорожники, зеленые, сырые;Фрукты;1,25;31,2;calculated;0,07;36,70;152,0
168216;Плантаны зеленые, отварные;Фрукты;1,09;30,0;original;0,08;29,20;121,0
168217;Концентрат малинового сока;Фрукты;3,04;76,0;calculated;1,34;53,20;221,0
168218;Свинина свежая, составная из отделяемого жира, с добавлением раствора, вареная;Мясо;10,10;423,0;original;60,40;0,32;585,0
168219;Свинина свежая, тушка, отделяемое постное и жирное, сырая;Мясо;13,90;547,0;original;35,10;0,00;376,0
168220;Свинина свежая, составная из жилованных розничных отрубов (окорока, корейка, лопатка), только отделяемое постное мясо, сырое;Мясо;21,20;877,0;original;4,86;0,00;134,0
168221;Свинина свежая, с отделяемым жиром, вареная;Мясо;7,06;293,0;original;66,10;0,00;626,0
168222;Свинина свежая, нога (ветчина) целиком, отделяемое постное и жирное, сырое;Мясо;17,40;689,0;original;18,90;0,00;245,0
168223;Свинина свежая, ножка (ветчина) целая, с отделяемым постным и жирным жиром, вареная, жареная;Мясо;26,80;1060,0;original;17,60;0,00;273,0
168224;Свинина свежая, нога (ветчина) целиком, только отделяемое постное мясо, сырое;Мясо;20,50;818,0;original;5,41;0,00;136,0
168225;Свинина свежая, ножка (ветчина) целиком, только отделяемое постное мясо, вареная, жареная;Мясо;29,40;1170,0;original;9,44;0,00;211,0
168226;Свинина свежая, нога (ветчина), голяшка половина, отделяемое постное и жирное, сырое;Мясо;19,90;826,0;original;12,00;0,00;193,0
168227;Свинина свежая, нога (ветчина), половина голяшки, отделяемое постное и жирное, вареная, жареная;Мясо;26,00;1080,0;original;13,40;0,00;232,0
168228;Свинина свежая, нога (ветчина), голяшка половина, только отделяемая постная часть, сырая;Мясо;21,70;900,0;original;2,95;0,00;119,0
168229;Свинина свежая, ножка (ветчина), половина голяшки, только отделяемое постное мясо, вареная, жареная;Мясо;28,70;1190,0;original;5,83;0,00;175,0
168230;Свинина свежая, корейка, целая, только отделяемое постное мясо, сырая;Мясо;21,40;855,0;original;5,66;0,00;143,0
168231;Свинина свежая, корейка, целая, только отделяемое постное мясо, вареная, тушеная;Мясо;28,60;1140,0;original;9,12;0,00;204,0
168232;Свинина свежая, корейка, целая, только отделяемое постное мясо, приготовленная, запеченная;Мясо;28,60;1140,0;original;9,80;0,00;210,0
168233;Свинина свежая, корейка, целая, только постное, вареная, жареная;Мясо;28,60;1140,0;original;9,63;0,00;209,0
168234;Свинина, свежая, корейка, лопатка (отбивные или жаркое), с костями, только отделяемое постное мясо, сырое;Мясо;21,20;882,0;original;5,84;0,00;143,0
168235;Свинина свежая, корейка, лопатка (отбивные), на кости, только отделяемое постное мясо, вареная, тушеная;Мясо;28,00;1160,0;original;11,30;0,00;222,0
168236;Свинина свежая, корейка, лопатка (отбивные), с костями, только отделяемое постное мясо, вареная, поджаренная;Мясо;25,00;1040,0;original;9,56;0,00;193,0
168237;Свинина свежая, корейка, лопатка (жаркое), на кости, только отделяемое постное мясо, вареная, жареная;Мясо;25,70;1070,0;original;11,90;0,00;217,0
168238;Свинина свежая, корейка, центральная часть корейки (отбивные), на кости, отделяемое постное и жирное, сырое;Мясо;20,70;871,0;original;9,03;0,00;170,0
168239;Свинина, свежая, корейка, центральная корейка (отбивные), на кости, только отделяемое постное мясо, приготовленное, тушеное;Мясо;30,20;1260,0;original;7,86;0,00;200,0
168240;Свинина, свежая, корейка, центральная часть корейки (отбивные), на кости, только отделяемое постное мясо, приготовленное, поджаренное;Мясо;26,80;1120,0;original;7,29;0,00;180,0
168241;Свинина, свежая, корейка, центральная корейка (жаркое), на кости, только отделяемое постное мясо, приготовленное, жареное;Мясо;28,60;1190,0;original;7,95;0,00;194,0
168242;Свинина свежая, корейка, центральное ребро (отбивные или жаркое), с костями, отделяемое постное и жирное мясо, сырое;Мясо;20,30;853,0;original;11,00;0,00;186,0
168243;Свинина, свежая, корейка, центральное ребро (отбивные), на кости, только отделяемое постное мясо, приготовленное, тушеное;Мясо;29,00;1210,0;original;9,32;0,00;208,0
168244;Свинина, свежая, корейка, центральное ребро (отбивные), на кости, только отделяемое постное мясо, приготовленное, поджаренное;Мясо;25,80;1080,0;original;8,36;0,00;186,0
168245;Свинина, свежая, корейка, центральное ребро (жаркое), на кости, только отделяемое постное мясо, приготовленное, жареное;Мясо;28,80;1200,0;original;9,21;0,00;206,0
168246;Свинина свежая, корейка, вырезка (отбивные или жаркое), на кости, отделяемое постное и жирное мясо, сырое;Мясо;20,50;861,0;original;8,96;0,00;168,0
168247;Свинина свежая, корейка, вырезка (отбивные), на кости, только отделяемое постное мясо, приготовленное, поджаренное;Мясо;29,30;1220,0;original;5,45;0,00;174,0
168248;Свинина свежая, корейка, вырезка (жаркое), на кости, только отделяемое постное мясо, вареная, жареная;Мясо;27,80;1170,0;original;9,44;0,00;204,0
168249;Свинина свежая, корейка, вырезка, только отделяемое постное мясо, сырое;Мясо;21,00;881,0;original;2,17;0,00;109,0
168250;Свинина свежая, корейка, вырезка, только постное, приготовленное, жареное;Мясо;26,20;1100,0;original;3,51;0,00;143,0
168251;Свинина, свежая, корейка, верхняя часть корейки (отбивные), бескостная, только отделяемое постное мясо, сырое;Мясо;22,40;942,0;original;3,42;0,00;127,0
168252;Свинина свежая, корейка, верхняя часть корейки (отбивные), бескостная, только постное мясо, приготовленное, тушеное;Мясо;30,50;1270,0;original;4,34;0,00;170,0
168253;Свинина, свежая, корейка, верхняя корейка (отбивные), бескостная, только отделяемое постное мясо, приготовленное, поджаренное;Мясо;27,60;1160,0;original;6,08;0,00;173,0
168254;Свинина свежая, корейка, верхняя корейка (жаркое), бескостная, только отделяемое постное мясо, вареная, жареная;Мясо;27,20;1140,0;original;6,28;0,00;173,0
168255;Свинина свежая, лопатка, рука для пикника, отделяемое постное и жирное, сырое;Мясо;18,70;777,0;original;12,50;0,00;193,0
168256;Свинина, свежая, лопатка, пикник на руках, отделяемое постное и жирное, приготовленное, тушеное;Мясо;24,90;1030,0;original;14,30;0,00;235,0
168257;Свинина свежая, лопатка, рука для пикника, отделяемое постное и жирное, вареная, жареная;Мясо;23,50;924,0;original;24,00;0,00;317,0
168258;Свинина, свежая, лопатка, пикник на руках, только отделяемое постное мясо, сырое;Мясо;20,30;842,0;original;3,77;0,00;120,0
168259;Свинина свежая, лопатка, лопатка, бостон (жаркое), отделяемое постное и жирное, вареная, жареная;Мясо;23,10;917,0;original;18,90;0,00;269,0
168260;Свинина свежая, лопатка, (бостонская окорок), лопатка (стейки), только отделяемое постное мясо, сырое;Мясо;18,70;787,0;original;5,71;0,00;132,0
168261;Свинина свежая, лопатка, (бостонская окурок), лопатка (стейки), только отделяемое постное мясо, вареная, тушеная;Мясо;26,60;1120,0;original;13,20;0,00;233,0
168262;Свинина свежая, лопатка, лопатка, бостон (стейки), только отделяемое постное мясо, вареная, поджаренная;Мясо;26,70;1070,0;original;12,50;0,00;227,0
168263;Свинина, свежая, корейка, центральная часть корейки (отбивные), бескостная, только отделяемое постное мясо, сырое;Мясо;23,80;987,0;original;3,09;0,00;123,0
168264;Свинина свежая, сорта мяса и субпродукты, мозги, сырые;Мясо;10,30;523,0;original;9,21;0,00;127,0
168265;Свинина свежая, сорта мяса и субпродукты, мозги, приготовленные, тушеные;Мясо;12,10;618,0;original;9,51;0,00;138,0
168266;Свинина свежая, сорта мяса и субпродукты, кусочки сырые;Мясо;7,64;382,0;calculated;16,60;0,00;182,0
168267;Свинина свежая, сорта мяса и субпродукты, сердце, сырое;Мясо;17,30;762,0;original;4,36;1,33;118,0
168268;Свинина свежая, сорта мяса и субпродукты, сердце, приготовленное, тушеное;Мясо;23,60;1040,0;original;5,05;0,40;148,0
168269;Свинина свежая, сорта мяса и субпродукты, щека, сырая;Мясо;6,38;239,0;original;69,60;0,00;655,0
168270;Свинина свежая, сорта мяса и субпродукты, почки сырые;Мясо;16,50;777,0;original;3,25;0,00;100,0
168271;Свинина свежая, сорта мяса и субпродукты, легкие, приготовленные, тушеные;Мясо;16,60;691,0;original;3,10;0,00;99,0
168272;Свинина свежая, сорта мяса и субпродукты, механически отделенные, сырые;Мясо;15,00;648,0;original;26,50;0,00;304,0
168273;Свинина свежая, сорта мяса и субпродукты, поджелудочная железа, сырая;Мясо;18,60;796,0;original;13,20;0,00;199,0
168274;Свинина свежая, сорта мяса и субпродукты, поджелудочная железа, вареная, тушеная;Мясо;28,50;1220,0;original;10,80;0,00;219,0
168275;Свинина свежая, сорта мяса и субпродукты, язык, сырой;Мясо;16,30;675,0;original;17,20;0,00;225,0
168276;Свинина свежая, сорта мяса и субпродукты, язык приготовленный, тушеный;Мясо;24,10;999,0;original;18,60;0,00;271,0
168277;Свинина, посоленная, бекон, неподготовленная;Мясо;13,70;685,0;calculated;37,10;0,00;393,0
168278;Свинина вяленая, полоски для завтрака, сырая или неразогретая;Мясо;11,70;453,0;original;37,20;0,70;388,0
168279;Свинина вяленая, ветчина, нежирная (около 4 % жира), консервированная, неразогретая;Мясо;18,50;713,0;original;4,56;0,00;120,0
168280;Свинина вяленая, ветчина, нежирная (около 4% жира), консервированная, жареная;Мясо;21,20;816,0;original;4,88;0,52;136,0
168281;Свинина вяленая, ветчина, обычная (жирность около 13%), консервированная, жареная;Мясо;20,50;791,0;original;15,20;0,42;226,0
168282;Свинина вяленая, ветчина, центральный ломтик, по-деревенски, только отделяемое постное мясо, сырое;Мясо;27,80;1200,0;original;8,32;0,30;195,0
168283;Свинина вяленая, ветчина, центральный ломтик, отделяемое постное и жирное, неотапливаемое;Мясо;20,20;871,0;original;12,90;0,05;203,0
168284;Свинина копченая, ветчина, целая, только постное, жареное;Мясо;25,00;1080,0;original;5,50;0,00;157,0
168285;Свинина, свежая, корейка, центральная корейка (отбивные), бескостная, только отделяемое постное мясо, приготовленное, поджаренное на сковороде;Мясо;30,00;1260,0;original;4,65;0,00;162,0
168286;Свинина свежая, корейка, центральная часть корейки (отбивные), бескостная, отделяемое постное и жирное, сырое;Мясо;21,10;878,0;original;13,00;0,00;201,0
168287;Свинина вяленая, соленая, сырая;Мясо;5,05;189,0;original;80,50;0,00;748,0
168288;Свинина посоленная, лопатка, лопатка, отделяемое постное и жирное, неотапливаемая;Мясо;16,50;712,0;original;22,00;0,00;269,0
168289;Свинина посоленная, лопатка, лопатка, отделяемое постное и жирное, жареная;Мясо;17,30;746,0;original;23,50;0,37;287,0
168290;Свинина свежая, сорта мяса и субпродукты, ножки, приготовленные, тушеные;Мясо;21,90;1095,0;calculated;16,00;0,00;238,0
168291;Свинина свежая, сорта мяса и субпродукты, хвосты, сырые;Мясо;17,80;479,0;original;33,50;0,00;378,0
168292;Свинина свежая, корейка, центральная корейка (отбивные), на кости, отделяемое постное мясо и жир, вареная, обжаренная на сковороде;Мясо;27,60;1150,0;original;13,30;0,00;238,0
168293;Свинина свежая, корейка, центральное ребро (отбивные), с костями, отделяемое постное и жирное, приготовленное, обжаренное на сковороде;Мясо;26,80;1110,0;original;15,70;0,00;256,0
168294;Свинина свежая, корейка, верхняя часть корейки (отбивные), бескостная, только отделяемое постное мясо, приготовленное, обжаренное на сковороде;Мясо;30,50;1260,0;original;4,62;0,00;172,0
168295;Свинина вяленая, ветчина, бескостная, особо постная и обычная, неотапливаемая;Мясо;18,30;788,0;original;8,39;2,28;162,0
168296;Свинина вяленая, ветчина, бескостная, нежирная и обычная, жареная;Мясо;22,00;875,0;original;7,66;0,50;165,0
168297;Свинина свежая, состоящая из разделанных розничных отрубов (окорока, корейка, лопатка и ребрышки), отделяемое постное и жирное мясо, вареная;Мясо;26,40;1090,0;original;13,90;0,00;238,0
168298;Свинина свежая, корейка, центральная корейка (отбивные), бескостная, с отделяемым постным и жирным мясом, приготовленная, поджаренная на сковороде;Мясо;26,70;1120,0;original;13,60;0,00;229,0
168299;Свинина свежая, ребрышки, отделяемое постное и жирное, сырое;Мясо;19,10;773,0;original;16,30;0,00;224,0
168300;Свинина свежая, ребрышки, отделяемое постное и жирное, приготовленные, жареные;Мясо;23,00;956,0;original;21,50;0,00;292,0
168301;Свинина свежая, корейка, центральная часть ребра (жаркое), бескостная, с отделяемым постным и жирным жиром, вареная, жареная;Мясо;27,00;1080,0;original;15,20;0,00;252,0
168302;Свинина, свежая, корейка, центральное ребро (отбивные или жаркое), бескостное, только отделяемое постное мясо, сырое;Мясо;21,80;870,0;original;6,48;0,00;152,0
168303;Свинина, свежая, корейка, центральное ребро (отбивные), без костей, только отделяемое постное мясо, приготовленное, тушеное;Мясо;28,00;1120,0;original;10,10;0,00;211,0
168304;Свинина, свежая, корейка, центральное ребро (отбивные), без костей, только отделяемое постное мясо, приготовленное, поджаренное;Мясо;29,50;1180,0;original;10,00;0,00;216,0
168305;Свинина свежая, корейка, ребрышки по-деревенски, только отделяемое постное мясо, сырое;Мясо;20,80;872,0;original;5,64;0,00;140,0
168306;Свинина, свежая, корейка, ребрышки по-деревенски, только отделяемое постное мясо, приготовленное, тушеное;Мясо;27,70;1170,0;original;14,30;0,00;247,0
168307;Свинина, свежая, корейка, ребрышки по-деревенски, только отделяемое постное мясо, на костях, приготовленные, жареные;Мясо;29,20;1210,0;original;11,40;0,00;227,0
168308;Свинина свежая, корейка, вырезка (отбивные или жаркое), бескостная, отделяемая постная и жирная часть, сырая;Мясо;22,50;935,0;original;4,05;0,00;133,0
168309;Свинина свежая, корейка, вырезка (отбивные), бескостная, только отделяемое постное мясо, вареная, тушеная;Мясо;28,80;1200,0;original;4,50;0,00;163,0
168310;Свинина свежая, корейка, вырезка (отбивные), бескостная, только постное мясо, приготовленное, запеченное;Мясо;28,60;1190,0;original;4,36;0,00;161,0
168311;Свинина свежая, корейка, вырезка (жаркое), бескостная, только отделяемое постное мясо, вареная, жареная;Мясо;30,40;1260,0;original;5,31;0,00;178,0
168312;Свинина свежая, корейка, вырезка, отделяемое постное и жирное, сырое;Мясо;20,60;868,0;original;3,53;0,00;120,0
168313;Свинина, свежая, корейка, вырезка, только постное, приготовленное, запеченное;Мясо;30,40;1210,0;original;6,33;0,00;187,0
168314;Свинина свежая, корейка, поясница (жаркое), бескостная, отделяемое постное и жирное, сырое;Мясо;21,30;897,0;original;8,33;0,00;166,0
168315;Свинина свежая, корейка, верхняя часть корейки (жаркое), бескостная, только отделяемое постное мясо, сырое;Мясо;22,40;941,0;original;4,06;0,00;132,0
168316;Свинина свежая, составная из жилованных розничных отрубов (корейка и лопатка), отделяемое постное и жирное, сырое;Мясо;20,10;834,0;original;10,10;0,00;177,0
168317;HORMEL ALWAYS TENDER, Свиная вырезка, со вкусом перца;Мясо;17,20;860,0;calculated;3,80;1,82;110,0
168318;HORMEL ALWAYS TENDER, Филе свиной корейки, со вкусом лимона и чеснока;Мясо;17,80;890,0;calculated;4,16;1,79;118,0
168319;HORMEL ALWAYS TENDER, отбивные по центру, свежая свинина;Мясо;18,70;935,0;calculated;9,62;0,84;167,0
168320;HORMEL ALWAYS TENDER, Свиная корейка бескостная, Свежая свинина;Мясо;19,00;950,0;calculated;7,18;0,76;145,0
168321;Свинина, вяленая, бекон, приготовленная, в микроволновой печи;Мясо;39,00;1620,0;original;34,10;0,48;476,0
168322;Свинина, вяленая, бекон, предварительно нарезанная, приготовленная, обжаренная на сковороде;Мясо;33,90;1420,0;original;35,10;1,70;468,0
168323;Свинина свежая, сорта мяса и субпродукты, желудок, приготовленный, тушеный;Мясо;21,40;1070,0;calculated;7,26;0,09;157,0
168324;Свинина, бекон, топленый жир, приготовленный;Мясо;0,07;3,5;calculated;99,50;0,00;898,0
168325;Свинина вяленая, ветчина и водный продукт, ломтики, с костями, только отделяемое постное мясо, нагретое, поджаренное на сковороде;Мясо;20,90;836,0;original;3,63;1,35;122,0
168326;Свинина, вяленая, ветчина и водный продукт, ломтики, бескостная, только отделяемое постное мясо, нагретая, поджаренная на сковороде;Мясо;15,10;604,0;original;5,06;4,69;123,0
168327;Свинина вяленая, ветчина и водный продукт, целая, бескостная, только отделяемое постное мясо, нагретая, жареная;Мясо;13,90;555,0;original;5,46;4,61;123,0
168328;Свинина посоленная, ветчина и водный продукт, целая, бескостная, только отделяемое постное мясо, неотапливаемая;Мясо;14,10;563,0;original;4,86;4,22;116,0
168329;Свинина, вяленая, ветчина с добавлением воды, ломтики, без костей, только отделяемое постное мясо, нагретая, поджаренная на сковороде;Мясо;18,80;753,0;original;4,09;1,75;119,0
168330;Свинина вяленая, ветчина с натуральным соком, ломтиками, с костями, только отделяемое постное мясо, разогретая, поджаренная на сковороде;Мясо;27,80;1110,0;original;4,38;0,00;150,0
168331;Свинина вяленая, ветчина с натуральным соком, ломтик спиральный, только мясо, бескостное, только отделяемое постное, разогретое, жареное;Мясо;22,60;903,0;original;3,78;1,08;126,0
168332;Свинина, вяленая, ветчина и водный продукт, кострец, с костями, только отделяемое постное мясо, нагретая, жареная;Мясо;21,30;851,0;original;4,70;1,15;131,0
168333;Свинина вяленая, ветчина с натуральным соком, ломтиками, бескостная, только отделяемое постное, разогретая, поджаренная;Мясо;21,00;838,0;original;3,16;1,05;116,0
168334;Свинина вяленая, ветчина с натуральными соками, цельная, бескостная, только отделяемое постное, разогретая, жареная;Мясо;20,60;823,0;original;3,01;0,84;113,0
168335;Свинина вяленая, ветчина с натуральными соками, целая, бескостная, только отделяемое постное мясо, неотапливаемая;Мясо;19,40;778,0;original;3,21;1,03;111,0
168336;Свинина вяленая, ветчина с добавлением воды, голяшка, с костями, только отделяемое постное мясо, не подвергнутое подогреву;Мясо;18,60;746,0;original;1,87;0,71;91,0
168337;Свинина вяленая, ветчина с натуральными соками, кострец, на кости, только отделяемое постное, неотапливаемое;Мясо;22,70;908,0;original;3,47;0,43;122,0
168338;Свинина вяленая, ветчина с натуральными соками, голяшка, на кости, только отделяемое постное мясо, неотапливаемая;Мясо;25,10;1000,0;original;3,33;0,30;130,0
168339;Свинина вяленая, ветчина с натуральными соками, ломтиками, на кости, только отделяемое постное, неотапливаемое;Мясо;24,30;974,0;original;2,87;0,00;123,0
168340;Свинина вяленая, ветчина с натуральным соком, ломтик спиральный, бескостный, только отделяемое постное, неотапливаемое;Мясо;19,20;770,0;original;3,26;1,22;109,0
168341;Свинина вяленая, ветчина с натуральными соками, ломтик спиральный, бескостный, отделяемое постное и жирное, неотапливаемая;Мясо;18,70;745,0;original;5,75;1,18;129,0
168342;Свинина вяленая, ветчина с натуральными соками, ломтиками, на костях, отделяемое постное и жирное, неотапливаемая;Мясо;22,80;911,0;original;7,40;0,17;159,0
168343;Свинина посоленная, ветчина с натуральными соками, голяшка, на кости, отделяемое постное и жирное, неотапливаемая;Мясо;22,40;890,0;original;11,10;0,32;191,0
168344;Свинина вяленая, ветчина с натуральными соками, кострец, на костях, отделяемое постное и жирное, неотапливаемая;Мясо;19,70;784,0;original;13,30;0,43;200,0
168345;Свинина вяленая, ветчина с добавлением воды, целая, без костей, с отделяемым постным и жирным мясом, не подвергнутая термической обработке;Мясо;17,10;682,0;original;5,38;1,42;121,0
168346;Свинина вяленая, ветчина с добавлением воды, ломтики, с костями, отделяемое постное и жирное мясо, неотапливаемая;Мясо;15,70;625,0;original;10,80;1,10;164,0
168347;Свинина вяленая, ветчина с добавлением воды, голяшка, с костями, отделяемое постное и жирное мясо, не подвергнутое термической обработке;Мясо;16,60;662,0;original;11,00;0,66;167,0
168348;Свинина вяленая, ветчина с добавлением воды, кострец, с костями, отделяемое постное и жирное мясо, неотапливаемое;Мясо;14,00;555,0;original;12,50;0,80;172,0
168349;Свинина вяленая, ветчина с добавлением воды, целая, без костей, с отделяемым постным и жирным мясом, нагретая, жареная;Мясо;17,80;710,0;original;5,48;1,54;126,0
168350;Свинина вяленая, ветчина с водным продуктом, кострец, с костями, отделяемое постное и жирное, нагретая, жареная;Мясо;19,50;775,0;original;11,50;1,15;186,0
168351;Свинина посоленная, ветчина и водный продукт, рулька, с костями, отделяемое постное и жирное, нагретая, жареная;Мясо;18,20;719,0;original;17,30;1,42;234,0
168352;Свинина вяленая, ветчина и водный продукт, ломтики, с костями, отделяемое постное и жирное мясо, нагретая, поджаренная на сковороде;Мясо;19,80;792,0;original;7,78;1,41;155,0
168353;Свинина вяленая, ветчина с натуральным соком, ломтиками, бескостная, с отделяемым постным и жирным жиром, разогретая, поджаренная на сковороде;Мясо;20,90;835,0;original;3,40;1,04;118,0
168354;Свинина вяленая, ветчина с натуральным соком, ломтик спиральный, бескостный, с отделяемым постным и жирным жиром, разогретая, жареная;Мясо;22,20;887,0;original;5,10;1,06;139,0
168355;Свинина вяленая, ветчина с натуральными соками, целая, бескостная, с отделяемым постным и жирным жиром, разогретая, жареная;Мясо;20,50;822,0;original;3,13;0,84;114,0
168356;Свинина вяленая, ветчина, кострец, с костями, отделяемое постное и жирное, нагретая, жареная;Мясо;24,00;955,0;original;8,88;0,64;177,0
168357;Свинина вяленая, ветчина, рулька, с костями, отделяемое постное и жирное, нагретая, жареная;Мясо;24,40;972,0;original;9,35;0,64;191,0
168358;Свинина вяленая, ветчина, голяшка, с костями, отделяемое постное и жирное, неотапливаемая;Мясо;21,60;861,0;original;9,85;0,41;177,0
168359;Свинина, вяленая, ветчина, ломтики, с костями, отделяемое постное и жирное мясо, нагретая, поджаренная на сковороде;Мясо;25,50;1020,0;original;8,48;0,70;181,0
168360;Свинина вяленая, ветчина, ломтики, с костями, только отделяемое постное мясо, неотапливаемая;Мясо;24,40;974,0;original;3,59;0,00;130,0
168361;Свинина, свежая, улучшенная, корейка, вырезка, только отделяемое постное мясо, сырое;Мясо;20,40;857,0;original;2,09;0,00;106,0
168362;Свинина свежая, лопатка, (бостонская окурок), лопатка (стейки), только отделяемое постное мясо, с добавлением раствора, вареная, тушеная;Мясо;27,60;1160,0;original;12,10;0,00;227,0
168363;Свинина свежая, лопатка, (бостонская окурок), лопатка (стейки), только отделяемое постное мясо, с добавлением раствора, сырое;Мясо;18,30;769,0;original;5,36;0,18;122,0
168364;Свинина свежая, корейка, верхняя корейка (отбивные), бескостная, только отделяемое постное мясо, с добавлением раствора, вареная, поджаренная;Мясо;29,60;1040,0;original;5,73;0,00;170,0
168365;Свинина свежая, лопатка, (бостонская окурок), лопатка (стейки), отделяемое постное и жирное, с добавлением раствора, сырая;Мясо;17,20;722,0;original;11,10;0,16;169,0
168366;Свинина свежая, лопатка, (бостонская окурок), лопатка (стейки), отделяемое постное и жирное, с добавлением раствора, вареная, тушеная;Мясо;25,80;1090,0;original;16,90;0,03;263,0
168367;Свинина вяленая, ветчина, кострец, с костями, отделяемое постное и жирное, неотапливаемая;Мясо;22,30;888,0;original;9,38;0,52;176,0
168368;Свинина, корейка, стейк из ножки, без костей, с отделяемым постным и жирным мясом, приготовленные, поджаренные;Мясо;27,60;1150,0;original;4,41;0,00;158,0
168369;Свинина, лопатка маленькая, нежная, без костей, отделяемое постное и жирное мясо, сырое;Мясо;21,60;900,0;original;3,91;0,00;128,0
168370;Свинина, кончики вырезок окорока жареные, без костей, с отделяемым постным и жирным мясом, приготовленные, тушеные;Мясо;31,10;1290,0;original;2,56;0,00;156,0
168371;Свинина, кончики вырезок окорока жареные, без костей, с отделяемым постным и жирным мясом, сырые;Мясо;22,90;951,0;original;1,71;0,00;113,0
168372;Свинина, фарш, 84% постного мяса / 16% жира, сырая;Мясо;18,00;766,0;original;16,00;0,44;218,0
168373;Свинина, фарш, 72 % постного мяса / 28 % жира, приготовленная на сковороде;Мясо;22,60;962,0;original;31,40;1,08;377,0
